204726	male	693	3673
68341	male	269	325
41396	male	645	649
96967	male	1642	834
97032	male	999	1328
34524	female	526	2332
181176	male	101	115
1398	male	584	1025
128151	male	944	4759
137407	male	716	1311
222188	male	576	663
34422	female	498	401
20550	male	228	788
82685	male	195	219
228230	female	408	541
60888	male	2069	2298
100758	male	418	264
202363	male	87	50
248570	male	777	945
5088	male	1121	596
231203	male	611	836
41332	male	421	470
85281	female	290	517
105144	female	143	164
44853	male	222	74
70963	male	489	356
239643	male	772	1592
52153	male	49	103
4033	female	5219	5178
168598	male	16	32
7502	female	487	416
53993	male	874	602
5981	male	122	251
137089	male	696	1313
3838	male	359	2733
45127	male	2147	1963
88735	male	1152	873
151001	male	251	467
5932	male	458	1705
2500	male	1439	1501
248130	male	367	157
18441	male	1721	480
164267	male	63	50
122444	male	1840	2029
8771	male	348	402
160418	male	938	1144
166526	male	449	375
116130	male	588	665
209931	female	10915	22528
207230	male	1036	588
2157	male	2153	3703
81018	male	1060	619
164206	male	426	524
204103	male	240	117
255497	female	604	453
9668	male	270	253
207447	male	508	603
1631	female	1488	1188
191526	male	1226	1167
138922	male	43	233
12574	female	116	245
10606	male	295	467
97063	male	91	899
168648	male	204	182
44528	male	610	660
23511	male	1944	1099
152094	female	637	5336
137028	male	501	436
21359	male	1137	509
216098	male	399	489
19493	male	222	208
35205	male	430	474
206403	male	1662	1781
22135	male	1229	985
49600	male	452	787
61859	male	53	80
179516	male	45	45
61835	male	127	433
128259	male	3635	4469
39	male	2178	2359
98511	female	132	70
119754	male	870	1130
16784	male	1456	1139
147314	female	381	423
222019	male	155	183
85992	male	887	58791
206639	male	1289	908
9182	male	1618	1819
10515	male	614	605
71580	male	1495	1706
84089	male	367	432
250762	male	366	202
106651	male	104	70
114453	male	496	509
107099	male	1072	1501
100053	male	863	897
32710	male	1225	2174
124150	male	44	41
179332	male	330	99
22638	male	2048	3176
124151	male	577	738
216047	male	676	662
8238	male	945	1822
244613	male	437	265
179698	male	803	324
256128	male	363	259
29223	male	837	669
141913	male	174	237
41930	male	451	310
133935	male	548	746
2877	female	392	120
248231	male	286	518
100838	male	246	111
72149	male	326	224
106302	male	818	520
112422	male	275	513
86024	male	297	422
49078	male	44	38
100893	male	460	236
13754	male	2725	2699
170238	male	300	473
2288	male	1819	66966
34763	male	2007	2548
86575	female	2001	871
104240	male	175	138
7476	male	270	392
89845	male	552	291
179468	male	200	151
56476	male	219	134
73693	female	197	155
222161	male	629	385
94348	male	418	394
24263	male	43	102
35233	male	99	81
184560	male	530	360
200228	male	591	527
6571	male	525	542
172259	male	390	328
249809	male	828	690
71116	male	2420	2474
185969	male	1432	1287
55923	male	525	561
46554	male	2495	2607
46587	male	790	921
4247	male	230	1761
34406	male	417	769
61370	male	1114	1182
249401	male	1396	1553
194529	male	1998	1029
81908	male	1710	1461
1599	male	899	1347
807	male	631	391
39181	female	103	132
103995	male	1441	1013
70332	male	989	940
93566	male	1569	1577
20727	male	136	145
117402	male	733	1522
109614	male	483	438
60857	male	529	349
1659	male	37	59
252411	male	1086	1355
22961	male	69	94
8162	male	239	138
48401	male	298	792
158300	male	498	375
167913	male	277	1154
126875	male	255	392
26076	male	77	122
243085	male	701	579
27359	male	247	270
260155	male	255	407
59315	male	30	42
3255	male	751	631
255551	male	265	195
19402	male	43	62
113734	male	938	971
241689	male	583	971
62061	male	221	450
41298	male	2001	242
224976	male	526	513
12857	male	745	264
132	male	129	289
60326	male	544	569
118445	male	337	79
204892	female	836	823
258	male	984	1273
85078	male	154	77
24498	male	659	547
266806	male	372	404
162742	male	294	893
14510	male	1869	1078
120073	male	556	1071
179570	male	415	464
152371	male	1014	940
17371	male	247	192
261397	male	911	426
58094	female	231	166
81875	male	1473	1141
1497	male	1253	943
2947	male	352	581
170875	female	455	2204
238138	male	97	121
35919	female	192	92
27407	male	38	85
27552	male	1046	1021
216643	male	528	306
55234	male	301	300
12308	male	704	596
37076	male	296	497
250146	male	589	518
11044	male	521	417
116270	male	374	291
1617	male	554	680
204551	male	674	691
42255	male	3962	4606
124019	male	393	221
191745	male	371	338
64337	male	176	112
86631	male	416	506
6426	male	1102	929
204532	male	742	464
20462	male	278	369
4724	male	67	486
12058	male	460	488
263876	male	31	13
214324	male	745	904
87890	male	217	233
231452	male	1112	564
154427	male	1291	7688
63804	male	23	132
138180	male	4683	5742
150682	male	154	170
10608	male	4790	5933
70271	male	480	401
80206	male	200	117
59808	male	72	97
152530	male	722	647
50856	male	165	154
61664	male	1996	1646
63019	male	707	664
10711	male	179	211
232226	male	1926	2108
195679	male	620	208
105894	male	62	59
204010	female	1444	840
194380	male	143	110
105110	male	1914	2033
160202	male	2946	5948
128402	male	692	558
79983	male	912	436
40059	male	136	334
144159	male	2001	1284
164216	male	79	80
166505	male	326	323
188963	male	1718	2367
174834	male	552	1169
167823	male	201	41
1122	male	601	826
37957	male	360	365
87044	female	1091	1007
44699	male	46	53
137406	female	415	1148
35592	male	922	708
3814	male	456	302
27648	male	143	104
260110	male	833	1053
186578	male	1055	1054
71292	male	33	19
170320	male	265	88
156219	male	503	701
29215	male	409	607
179331	male	1968	2969
149420	male	608	944
170466	male	516	614
263638	male	38	72
112078	male	566	695
115890	male	161	271
62556	male	2572	2813
144012	male	371	519
90446	male	91	122
51808	male	534	2804
37645	male	1081	679
1315	male	405	499
194176	male	1933	1851
46417	male	1620	487
164445	male	170	103
16866	male	1290	279
183317	male	425	386
191028	male	1122	362
140742	male	304	191
21696	male	694	533
43007	male	187	108
30672	male	525	405
229562	male	129	96
104092	male	1467	1124
163050	male	42	39
36338	male	189	208
222117	male	143	98
218693	male	727	619
167920	male	68	153
34313	female	677	423
1125	male	1528	1940
143361	male	775	806
67744	male	1077	1149
68321	male	440	879
101034	male	334	320
259544	male	49	32
204899	male	408	265
262150	male	158	155
7094	male	759	845
47124	male	104	95
238377	male	478	193
82594	female	147	113
1135	male	736	779
112170	male	1757	2078
239007	male	1130	1329
38746	male	1919	1160
14594	male	294	190
591	male	1020	709
215448	male	273	278
65821	female	1000	2815
47236	female	1526	1589
59788	male	164	84
198548	male	419	271
94121	male	5714	6508
170344	male	697	624
41539	male	207	261
97918	male	175	112
126999	male	654	817
65377	male	1170	800
189271	male	519	822
252613	male	74	349
61996	male	159	110
33405	female	991	734
135438	male	324	208
217106	male	815	7338
47355	male	385	666
231267	male	512	1299
41371	male	996	757
33018	male	854	860
91996	male	1058	864
98030	male	174	202
18043	male	347	384
116370	male	469	649
43359	male	1186	1209
58399	male	1189	899
174811	male	395	245
30260	male	641	750
88476	male	1530	404
149601	male	323	330
22678	male	198	371
194387	male	325	318
99136	male	14	37
218716	male	178	192
3243	male	570	718
114792	male	110	161
88585	male	1115	1022
45411	male	218	337
170510	male	335	212
88274	male	193	232
101268	male	416	164
27926	male	1209	1126
8685	male	1946	1755
41013	male	349	382
14225	male	1400	1168
17168	male	349	138
207358	male	1134	1330
41036	male	324	552
149310	female	149	166
207950	male	111	185
23549	male	61	50
284	male	681	922
128541	male	326	186
253702	male	1333	860
15122	male	742	862
53632	male	1255	1163
192105	female	867	732
237643	male	74	175
162485	male	3323	12577
202537	male	298	1150
31387	male	2553	2535
196170	male	2248	2877
149692	male	43	49
102550	male	608	1056
10906	male	577	483
12447	male	74	42
126550	male	44	78
156810	male	76	98
10043	male	1230	1169
85435	male	371	126
34913	male	35	39
237667	female	1686	2509
199168	male	146	237
183840	male	2186	3301
170553	male	462	1664
218332	male	727	778
82228	male	999	609
209665	male	351	351
36522	male	629	419
86831	male	1275	553
248063	male	515	689
141302	female	2294	6458
102970	female	450	937
95779	male	492	1124
72790	male	31	41
219183	male	377	693
73694	male	623	396
130870	male	123	199
39451	male	612	665
95	male	876	386
181194	male	88	90
23671	male	2024	1856
160970	female	48	13
21446	male	2187	2017
9570	male	796	691
7153	male	65	114
207432	female	1427	2090
61743	male	355	628
96880	male	1027	377
1358	male	109	119
11632	male	499	684
145138	male	151	912
100291	male	3213	3315
174803	male	407	547
4309	male	237	144
230892	male	1341	1475
8815	male	98	275
188286	male	299	250
235149	male	182	91
221116	male	2983	2735
4356	male	750	934
480	male	644	454
37948	male	333	210
198623	male	276	260
34250	male	1946	1623
77792	male	160	60
184190	male	193	114
32264	female	345	387
219293	male	266	647
170414	male	376	611
183557	female	231	128
156500	male	1292	1422
85250	male	754	852
82701	male	137	203
3315	male	79	123
146991	male	478	602
9112	male	16404	16897
61795	male	292	124
210069	male	739	532
129891	male	1246	1505
26828	male	2020	2059
228360	male	543	470
156594	male	368	249
242254	male	105	132
204489	male	548	796
110068	male	916	1054
49200	female	802	819
259990	male	123	201
83433	male	57	62
245338	male	353	1752
9522	male	1250	1212
148328	male	890	2123
69531	male	1093	693
145104	male	16	28
25917	male	2238	2238
222079	male	317	514
205	male	987	1484
3852	male	1550	1302
63824	male	342	275
213097	male	499	572
25164	female	198	198
193917	male	334	174
5304	male	521	488
128483	male	139	209
87895	male	490	535
173274	male	1516	840
60855	male	172	109
263902	male	154	96
256614	male	953	993
11996	male	4215	3847
185831	male	578	293
5808	male	1143	4180
115185	male	177	158
50671	male	1268	1333
192474	male	234	14597
189206	male	196	258
225512	male	16	102
125385	male	472	314
79261	male	554	499
106660	male	4282	3902
174611	female	494	482
62967	male	1079	1074
252384	male	919	847
90307	male	474	396
40752	male	1042	1174
104002	male	106	190
109973	female	417	273
129599	male	334	381
30430	female	388	964
20352	male	978	1066
40409	male	452	746
52986	male	594	534
58083	male	464	360
4979	male	2027	3154
144455	male	956	2675
110069	male	168	231
98776	female	83	133
164053	male	373	730
170798	male	365	390
107470	male	205	294
60262	female	208	89
181095	male	1119	670
36071	male	362	367
175399	male	457	1783
178824	male	503	530
17257	male	162	20
209611	male	136	106
261960	male	6310	10112
244248	female	1516	2033
227733	male	226	179
31163	male	463	194
255860	male	904	1491
1817	male	1234	1070
145033	male	549	576
162017	female	780	1948
243703	male	1713	1212
8455	male	148	89
165849	male	118	232
124165	male	300	265
240060	male	1538	1953
58900	male	793	777
122403	male	542	283
34028	female	1302	1257
194662	male	1463	814
26990	male	380	782
193799	male	34	19
156566	male	370	200
170726	male	265	238
118548	male	827	834
185902	male	119	148
109	male	0	11
221881	male	254	356
70045	male	430	359
106338	male	701	106
18083	male	694	601
179617	male	40	114
209703	male	303	242
1114	male	2000	1573
3935	male	900	527
4988	male	161	183
1533	male	1282	1993
61455	male	212	35
37320	male	440	746
14848	male	958	931
9422	male	87	106
236047	male	1037	1330
201797	male	299	187
42275	male	513	470
67819	male	86	79
57114	male	107	135
111315	male	78	59
1935	male	1392	1609
15091	male	118	53
23194	male	1890	1702
71027	male	1599	1684
5515	male	183	195
39806	male	113	83
210309	male	259	330
115062	male	203	490
123804	male	538	680
51827	male	13	13
72251	male	104	33
99528	male	1043	1044
4757	male	906	405
188964	male	294	214
111254	male	1641	2464
2442	male	1073	1089
143486	male	726	439
28353	male	86	41
21038	male	802	510
16780	male	12	39
7113	male	336	373
65472	male	337	619
205947	male	351	323
62658	male	723	272
78914	male	38	39
166651	male	58	53
170131	male	54	15
30862	male	116	76
200881	male	553	364
53468	male	290	290
184006	male	99	384
248517	male	884	568
172880	male	108	97
37941	male	1188	1003
231992	male	478	415
57379	male	2441	2718
58863	male	17	56
5407	male	864	1067
12908	male	443	425
72865	male	639	332
90417	male	1212	816
222187	male	989	1329
78764	male	480	629
45674	male	2769	2547
1652	male	1722	1848
214103	male	2112	2890
78587	male	687	489
106940	male	209	272
135299	female	350	514
8173	female	1578	546
39240	male	1384	1161
11899	male	1176	1227
76787	male	259	239
170175	male	314	399
3221	male	699	724
5776	male	490	138
13498	female	472	570
12637	male	969	671
13812	male	987	1561
2502	male	289	241
203004	male	13	16
145786	male	1323	838
260402	male	1384	1156
102496	male	19	24
135962	male	1078	1067
17769	male	362	579
7571	male	1629	1816
82541	male	464	454
60364	male	1292	1092
191534	male	132	219
19276	male	506	518
108936	male	894	726
123979	male	1151	1959
11663	male	385	221
259721	male	90	148
161896	male	937	869
14229	male	574	972
52649	male	8	23
106566	male	378	169
7736	male	309	567
43189	male	923	1217
156111	male	132	157
152145	male	400	380
38082	male	798	548
79454	male	644	680
18487	male	387	1047
143665	male	1992	1317
222333	male	954	1015
126966	male	906	913
196101	male	366	300
156071	male	861	946
92541	male	1165	1191
236837	female	484	2170
249372	male	831	799
210421	male	1526	1172
5253	male	229	362
110072	male	416	1028
